MMS ID,S3 Path,Local Path
991011506419204641,01GCL_INST/storage/alma/44/D8/6D/61/72/0C/38/68/C0/94/59/DC/C5/C4/51/A3/grinnell_3482_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_3482_OBJ.tiff
991011532686804641,01GCL_INST/storage/alma/8C/D1/57/DB/B0/EB/65/C1/31/1E/27/2E/32/1E/AC/4A/grinnell_4952_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_4952_OBJ.tiff
991011532686904641,01GCL_INST/storage/alma/FD/B1/E7/81/B0/7B/19/80/13/0E/77/84/D8/C3/6E/2B/grinnell_4941_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_4941_OBJ.tiff
991011532687004641,01GCL_INST/storage/alma/63/FC/53/D7/29/AC/1E/97/C3/D4/A8/C7/F5/DB/1E/51/grinnell_4939_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_4939_OBJ.tiff
991011532687104641,01GCL_INST/storage/alma/06/D5/0B/1F/98/88/25/7C/0B/6D/9A/E1/49/B5/1B/91/grinnell_4938_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_4938_OBJ.tiff
991011532687204641,01GCL_INST/storage/alma/24/C5/CD/B9/9C/37/9A/09/3F/CB/88/AC/3D/D0/64/CB/grinnell_4937_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_4937_OBJ.tiff
991011532687304641,01GCL_INST/storage/alma/C7/5F/4B/93/82/99/CC/0A/FD/45/35/0B/C2/90/C8/DA/grinnell_4936_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_4936_OBJ.tiff
991011532687404641,01GCL_INST/storage/alma/70/14/A2/1C/A3/98/32/F6/B8/BE/EE/87/3F/7F/CB/8A/grinnell_4935_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_4935_OBJ.tiff
991011532687504641,01GCL_INST/storage/alma/3F/2C/A8/7D/A1/F3/40/90/D4/B5/BD/2D/23/59/C4/72/grinnell_3591_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_3591_OBJ.tiff
991011532691804641,01GCL_INST/storage/alma/4A/5B/AF/94/00/76/5C/94/FA/A7/70/39/47/F9/D0/B9/grinnell_5570_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5570_OBJ.tiff
991011532691904641,01GCL_INST/storage/alma/C9/E9/C9/01/28/12/38/78/13/A5/5A/5B/9F/25/2D/2A/grinnell_5568_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5568_OBJ.tiff
991011532692004641,01GCL_INST/storage/alma/BA/25/25/1D/32/C5/AE/64/89/CF/A8/A6/35/1F/52/97/grinnell_5567_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5567_OBJ.tiff
991011532692104641,01GCL_INST/storage/alma/DB/36/24/FC/4D/F7/35/E5/B7/C3/5D/17/A6/9D/11/3F/grinnell_5566_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5566_OBJ.tiff
991011532692204641,01GCL_INST/storage/alma/6A/FD/DF/7B/4D/C9/BA/3F/96/DD/AB/AD/B3/FC/60/F0/grinnell_5564_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5564_OBJ.tiff
991011532692304641,01GCL_INST/storage/alma/76/9F/04/2E/75/FC/32/3C/9B/1F/42/B6/FF/14/1E/25/grinnell_5562_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5562_OBJ.tiff
991011532692404641,01GCL_INST/storage/alma/A5/82/70/3F/BF/31/3B/8A/E3/48/23/E3/D8/14/41/59/grinnell_5561_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5561_OBJ.tiff
991011532692504641,01GCL_INST/storage/alma/40/E7/86/33/03/12/42/A8/B8/6D/6A/88/10/BA/4A/B8/grinnell_5558_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5558_OBJ.tiff
991011532692604641,01GCL_INST/storage/alma/C6/B3/30/20/EC/ED/AF/37/CA/10/9B/87/B4/64/31/CE/grinnell_5556_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5556_OBJ.tiff
991011532692704641,01GCL_INST/storage/alma/FC/CE/B0/76/83/D9/D8/D8/60/55/5F/25/55/D4/05/FE/grinnell_5554_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5554_OBJ.tiff
991011532692804641,01GCL_INST/storage/alma/3A/32/F8/88/82/56/CA/1A/6B/1F/35/00/12/73/0D/EE/grinnell_5553_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5553_OBJ.tiff
991011532692904641,01GCL_INST/storage/alma/E9/56/67/E6/06/F2/95/E1/4C/0C/4A/23/32/A3/4E/E3/grinnell_5315_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5315_OBJ.tiff
991011532693004641,01GCL_INST/storage/alma/7B/44/22/26/A4/F6/58/B0/C4/41/84/5E/77/0C/6D/67/grinnell_5314_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5314_OBJ.tiff
991011532693104641,01GCL_INST/storage/alma/9E/C3/46/70/56/A0/CC/79/17/82/5D/49/23/E5/77/F3/grinnell_5311_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5311_OBJ.tiff
991011532693204641,01GCL_INST/storage/alma/44/C2/77/C0/05/7F/DD/EA/AC/2A/57/CB/FC/64/45/94/grinnell_5310_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5310_OBJ.tiff
991011532693304641,01GCL_INST/storage/alma/E9/99/C0/A3/6F/59/54/6E/B8/47/92/18/F2/BB/47/E7/grinnell_5293_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5293_OBJ.tiff
991011532693404641,01GCL_INST/storage/alma/50/1E/FF/E7/CC/B9/E2/B1/04/AF/9E/29/7F/E2/C8/A4/grinnell_5292_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5292_OBJ.tiff
991011532693504641,01GCL_INST/storage/alma/77/4D/2F/08/18/8E/B5/99/EF/04/5E/A4/3E/64/87/B8/grinnell_5291_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5291_OBJ.tiff
991011532693604641,01GCL_INST/storage/alma/11/CF/6F/9E/B4/09/74/8E/A6/C2/02/B1/8C/C0/24/30/grinnell_5290_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5290_OBJ.tiff
991011532693704641,01GCL_INST/storage/alma/30/CE/D8/4D/DB/42/41/36/85/8C/B7/3E/B5/2D/D5/6E/grinnell_5288_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5288_OBJ.tiff
991011532693804641,01GCL_INST/storage/alma/79/60/C9/11/1D/6A/53/F4/79/BF/8E/05/90/A6/6F/B5/grinnell_5287_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5287_OBJ.tiff
991011532693904641,01GCL_INST/storage/alma/37/60/51/17/1E/2A/53/2E/E6/14/3F/63/97/C2/3C/47/grinnell_5279_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5279_OBJ.tiff
991011532694004641,01GCL_INST/storage/alma/05/FC/38/D1/02/EB/06/9A/F3/8B/82/FC/19/D9/AF/05/grinnell_5278_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5278_OBJ.tiff
991011532694104641,01GCL_INST/storage/alma/4A/84/1F/5A/13/8C/2E/28/06/EE/A5/A0/04/E1/CC/4C/grinnell_5277_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5277_OBJ.tiff
991011532694204641,01GCL_INST/storage/alma/6D/28/D3/0F/C3/97/8D/63/66/9C/A9/C2/25/9E/99/4A/grinnell_5276_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5276_OBJ.tiff
991011532694304641,01GCL_INST/storage/alma/D7/BE/4C/63/FE/8A/4C/8E/A9/1B/B5/C8/6B/FC/F1/90/grinnell_5274_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5274_OBJ.tiff
991011532694404641,01GCL_INST/storage/alma/4F/48/B3/76/BB/27/C6/39/37/3C/CD/68/71/A4/B4/B0/grinnell_5273_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5273_OBJ.tiff
991011532694504641,01GCL_INST/storage/alma/18/DB/E1/A7/F7/B0/9D/08/04/62/9B/CD/31/FA/CA/A5/grinnell_5262_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5262_OBJ.tiff
991011532694604641,01GCL_INST/storage/alma/10/DD/28/CA/0F/4B/BB/2D/4D/E4/69/41/27/C4/4E/FF/grinnell_5261_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5261_OBJ.tiff
991011532694704641,01GCL_INST/storage/alma/08/7E/EA/B3/92/B6/97/2D/75/C9/AC/69/35/4F/24/30/grinnell_5259_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5259_OBJ.tiff
991011532694804641,01GCL_INST/storage/alma/8B/2B/16/D3/42/8C/4E/60/C5/B2/81/8D/F6/8E/06/39/grinnell_5258_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5258_OBJ.tiff
991011532694904641,01GCL_INST/storage/alma/01/CC/17/C1/4D/60/B5/5B/E7/0B/A6/94/72/21/8D/45/grinnell_5234_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5234_OBJ.tiff
991011532695004641,01GCL_INST/storage/alma/AF/C4/4A/62/DA/3C/5E/64/1A/BB/B4/E4/DC/4D/D8/C4/grinnell_5233_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5233_OBJ.tiff
991011532695104641,01GCL_INST/storage/alma/12/F2/E8/EF/DF/32/76/24/54/5D/BD/47/13/58/A4/24/grinnell_5232_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5232_OBJ.tiff
991011532695204641,01GCL_INST/storage/alma/1F/A5/E1/D7/7A/44/31/9D/6D/7A/9D/2A/4B/F5/1A/49/grinnell_5231_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5231_OBJ.tiff
991011532695304641,01GCL_INST/storage/alma/38/49/CE/1C/7C/B6/48/3B/34/26/ED/13/A1/D2/AF/41/grinnell_5228_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5228_OBJ.tiff
991011532695404641,01GCL_INST/storage/alma/1D/0D/71/66/AE/F4/1A/2B/99/57/5F/59/02/78/7D/11/grinnell_5227_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5227_OBJ.tiff
991011532695504641,01GCL_INST/storage/alma/73/48/56/7C/49/13/AD/37/08/E6/32/C8/3B/F1/89/66/grinnell_5175_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5175_OBJ.tiff
991011532695604641,01GCL_INST/storage/alma/80/6B/20/09/CA/49/F7/D3/86/A0/2D/07/5C/AD/AC/7D/grinnell_5171_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5171_OBJ.tiff
991011532695704641,01GCL_INST/storage/alma/9E/B5/96/85/51/E9/8A/46/D0/B1/DB/F1/C8/A2/FE/3D/grinnell_5170_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5170_OBJ.tiff
991011532695804641,01GCL_INST/storage/alma/BA/7C/5D/E6/1A/6F/D0/5A/16/4A/09/59/AD/50/07/A6/grinnell_5169_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5169_OBJ.tiff
991011532695904641,01GCL_INST/storage/alma/3B/CA/D8/6F/88/3B/77/4C/17/39/10/FD/3E/EF/43/E7/grinnell_5168_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5168_OBJ.tiff
991011532696004641,01GCL_INST/storage/alma/7A/03/56/FC/96/82/9E/F9/C5/CC/16/72/BC/8F/65/31/grinnell_5110_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5110_OBJ.tiff
991011532696104641,01GCL_INST/storage/alma/39/EB/AF/AE/2F/68/BD/AD/45/59/8B/5E/53/A8/9E/12/grinnell_5109_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5109_OBJ.tiff
991011532696204641,01GCL_INST/storage/alma/EB/1F/EF/19/B7/37/52/A5/E1/34/86/15/5E/90/E6/11/grinnell_5107_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5107_OBJ.tiff
991011532696304641,01GCL_INST/storage/alma/AB/53/15/74/28/C1/00/A0/05/D0/86/8D/20/63/A2/07/grinnell_5106_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5106_OBJ.tiff
991011532696404641,01GCL_INST/storage/alma/D9/DB/AF/BB/3F/BF/E1/CA/24/E9/AC/BC/31/5C/AA/FE/grinnell_5086_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5086_OBJ.tiff
991011532696504641,01GCL_INST/storage/alma/AD/EB/02/42/B2/74/E1/77/8A/FA/CB/91/2C/81/A6/22/grinnell_5085_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5085_OBJ.tiff
991011532696604641,01GCL_INST/storage/alma/E3/E1/3B/88/0D/1F/30/48/E7/CA/52/AE/84/AD/5B/D2/grinnell_5083_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5083_OBJ.tiff
991011532696704641,01GCL_INST/storage/alma/15/89/1B/9A/5B/77/7F/E5/D0/A3/3E/CF/59/0A/48/6E/grinnell_4953_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_4953_OBJ.tiff
991011532907304641,01GCL_INST/storage/alma/AC/3F/8E/A9/A9/0D/68/AA/40/2A/A9/D6/75/A5/39/D1/grinnell_6341_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_6341_OBJ.tiff
991011532907404641,01GCL_INST/storage/alma/BE/22/35/41/0C/5F/96/FB/74/AF/4C/F5/24/37/9D/CD/grinnell_6334_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_6334_OBJ.tiff
991011532907504641,01GCL_INST/storage/alma/62/1C/F0/54/26/68/71/F3/84/89/A7/C7/86/45/0B/BA/grinnell_5899_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5899_OBJ.tiff
991011532907604641,01GCL_INST/storage/alma/5E/A6/9C/E0/ED/80/67/6C/C5/53/08/04/F0/C4/DA/28/grinnell_5898_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5898_OBJ.tiff
991011532907704641,01GCL_INST/storage/alma/70/65/AD/A2/2E/67/7B/40/15/17/CD/F3/7D/C0/93/83/grinnell_5897_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5897_OBJ.tiff
991011532907804641,01GCL_INST/storage/alma/31/5C/15/44/4C/24/CC/93/BE/2A/EC/9A/4A/C9/0E/4E/grinnell_5896_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5896_OBJ.tiff
991011532907904641,01GCL_INST/storage/alma/A8/C3/CB/5F/EF/90/94/B7/33/E6/48/F5/AF/3E/26/87/grinnell_5895_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5895_OBJ.tiff
991011532908004641,01GCL_INST/storage/alma/FD/3F/20/C2/57/74/E6/5E/67/8F/84/CE/C4/B5/5C/B9/grinnell_5894_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5894_OBJ.tiff
991011532908104641,01GCL_INST/storage/alma/78/22/3A/DA/20/F0/F9/4F/0B/FD/01/A5/9F/61/79/38/grinnell_5893_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5893_OBJ.tiff
991011532908204641,01GCL_INST/storage/alma/13/5E/2B/89/4D/A5/BA/25/00/25/0D/94/23/5D/2E/72/grinnell_5870_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5870_OBJ.tiff
991011532908304641,01GCL_INST/storage/alma/1D/99/21/96/15/43/25/E1/FF/1B/6A/0A/7C/AD/17/DC/grinnell_5845_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5845_OBJ.tiff
991011532908404641,01GCL_INST/storage/alma/A2/8D/02/3C/37/57/3E/B0/31/35/52/6F/0E/4E/F8/F8/grinnell_5833_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5833_OBJ.tiff
991011532908504641,01GCL_INST/storage/alma/48/B4/44/6B/C1/BA/2A/25/57/1D/63/55/89/E4/3B/20/grinnell_5832_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5832_OBJ.tiff
991011532908604641,01GCL_INST/storage/alma/7A/34/75/71/80/CE/CB/C5/D0/F5/B6/6E/3E/0F/9A/34/grinnell_5831_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5831_OBJ.tiff
991011532908704641,01GCL_INST/storage/alma/F3/FD/82/56/A6/3C/65/DE/67/DF/09/5E/5E/FD/4D/14/grinnell_5820_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5820_OBJ.tiff
991011532908804641,01GCL_INST/storage/alma/4D/12/05/E2/A7/B3/DB/4C/51/10/62/32/39/E2/DC/CC/grinnell_5818_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5818_OBJ.tiff
991011532908904641,01GCL_INST/storage/alma/EE/57/39/9C/2F/47/54/62/F5/DD/73/2E/18/67/11/CC/grinnell_5817_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5817_OBJ.tiff
991011532909004641,01GCL_INST/storage/alma/12/68/2A/9A/C2/62/F1/27/47/CF/7D/76/32/D5/58/08/grinnell_5816_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5816_OBJ.tiff
991011532909104641,01GCL_INST/storage/alma/47/F7/B8/4F/36/09/B8/4B/30/C6/FE/7E/01/98/2B/99/grinnell_5670_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5670_OBJ.tiff
991011532909204641,01GCL_INST/storage/alma/20/F4/CE/20/60/21/B0/FA/6E/6B/11/22/5C/1A/49/E9/grinnell_5645_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5645_OBJ.tiff
991011532909304641,01GCL_INST/storage/alma/58/78/C9/BF/04/D3/CB/1F/05/8C/16/83/11/4C/8D/1E/grinnell_5643_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5643_OBJ.tiff
991011532909404641,01GCL_INST/storage/alma/76/97/5D/03/6B/D8/AF/AA/2D/AD/E9/FE/56/AD/C9/4C/grinnell_5642_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5642_OBJ.tiff
991011532909504641,01GCL_INST/storage/alma/2A/5C/92/36/28/96/08/66/B0/FF/98/C4/24/82/E5/6F/grinnell_5640_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5640_OBJ.tiff
991011532909604641,01GCL_INST/storage/alma/B6/BE/16/A3/04/CE/86/A2/5D/C5/1C/4A/E9/93/10/E5/grinnell_5639_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5639_OBJ.tiff
991011532909704641,01GCL_INST/storage/alma/E4/C7/38/6C/3A/C7/41/82/9E/74/FD/B2/33/E7/3B/65/grinnell_5587_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5587_OBJ.tiff
991011532909804641,01GCL_INST/storage/alma/01/99/45/A9/00/A6/EF/8B/DB/C8/6D/D0/66/4A/B1/0D/grinnell_5585_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5585_OBJ.tiff
991011532909904641,01GCL_INST/storage/alma/1C/C6/C2/15/16/51/B1/3F/AA/0C/43/B9/AE/08/50/50/grinnell_5581_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5581_OBJ.tiff
991011532910004641,01GCL_INST/storage/alma/A3/F1/25/73/16/EC/0F/94/4A/70/A9/53/D0/DE/9B/28/grinnell_5580_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5580_OBJ.tiff
991011532910104641,01GCL_INST/storage/alma/8D/9C/C4/AA/7B/AB/4B/76/B5/09/DB/4B/41/6E/C1/D7/grinnell_5573_OBJ.tiff,/Users/mcfatem/Library/CloudStorage/OneDrive-GrinnellCollege/Shared with Everyone/DG-Exports/college-buildings/OBJ/grinnell_5573_OBJ.tiff
